source_page,source_row,category,description,manufacturer_code,brand,quantity,source_price_cents,sale_price_cents,total_cents,confidence,source_fingerprint,internal_code,slug,issues
8,620,Molduras e grades,MOLDURA SUPERIOR TAMPA TRASEIRO STRADA 98/06,J60723,KARINA JULIMAR,1,3500,4550,4550,high,e72a4b569eeb7aba43edc7b8e23bd3b86e989496d116069f1349174bc6c7a87c,APM1-0620,moldura-superior-tampa-traseiro-strada-98-06-apm1-0620,
8,621,Molduras e grades,MOLDURA PARALAMA CLASSIC TRASEIRO 18/... LD,076148-0,CHG,1,3000,3900,3900,high,b026faa529f085a295b522175bd642d50589a1ed0a9a1e904af553de66c23ccc,APM1-0621,moldura-paralama-classic-traseiro-18-ld-apm1-0621,
8,622,Molduras e grades,ACABAMENTO SUPERIOR MALA FIORINO 88/...,39208,,1,3500,4550,4550,high,936e8aeb490dced15218ece92117502b96be210015486cfda01356c2fa2fc661,APM1-0622,acabamento-superior-mala-fiorino-88-apm1-0622,
8,623,Para-barros,PARA-BARRO DIANT. ONIX/PRISMA 13/16 LE,1581,,1,7500,9750,9750,high,0d9228eaec0d1a7173919eebf07e2ed94057b8f262eb96a90973b517774e0fd3,APM1-0623,para-barro-diant-onix-prisma-13-16-le-apm1-0623,
8,624,Para-barros,PROTETOR P/LAMA DIANT. GOL 95/... LE,060093-6,CHG,2,7300,9490,18980,high,934703490f76de1ca0fd84330ae853e1862d5d229caffdac5139826d6ac66ccf,APM1-0624,protetor-p-lama-diant-gol-95-le-apm1-0624,
8,625,Para-barros,P/BARRO DIANT. PALIO/SIENA/WEED 96/00 LE,J60751,KARINA JULIMAR,2,7500,9750,19500,high,b9bb704c80a1b88e9c2dc927f00494ff6d3754277c2f02128c249b28bc57b4e6,APM1-0625,p-barro-diant-palio-siena-weed-96-00-le-apm1-0625,
8,626,Para-barros,P/BARRO CORSA/MONTANA 02/12 LD,,,1,7500,9750,9750,medium,86c4818eefcc99ef155bdbecf780295a0feec4ab8719f1258a070844a21dda7b,APM1-0626,p-barro-corsa-montana-02-12-ld-apm1-0626,missing_manufacturer_code
8,627,Para-barros,P/BARRO GOL 99/08 G3 G4 LE,21765,RUFATO,1,7500,9750,9750,high,83816bce5f5b24197bb4155c0e3776e395cce980d8d338cc03c5ebaf1c108eb1,APM1-0627,p-barro-gol-99-08-g3-g4-le-apm1-0627,
8,628,Para-barros,P/BARRO DIANT. ECOSPORT 03/12 LE,,,2,7500,9750,19500,medium,fb618534470a60c296d70f507dacd958fe15e2d79562eac0e5a209a1295760f6,APM1-0628,p-barro-diant-ecosport-03-12-le-apm1-0628,missing_manufacturer_code
8,629,Para-barros,P/BARRO DIANT SPIN 13/... LE,25113,RUFATO,1,7500,9750,9750,high,8d58b11da903d669a6df704e1cb50ba3fadaa908bd52e3bb0cd8337d36fc4b75,APM1-0629,p-barro-diant-spin-13-le-apm1-0629,
8,630,Para-barros,P/BARRO GOL/POINTER 94/08 G3/G4 LD,21766,RUFATO,2,7500,9750,19500,high,a034bfaf54d9e281bb704cc788d88583db7e8a556e11f65c62a21e720d613e75,APM1-0630,p-barro-gol-pointer-94-08-g3-g4-ld-apm1-0630,
8,631,Para-barros,P/BARRO UNO 11/14 LE,24647,RUFATO,1,7500,9750,9750,high,426d81b8870f6677f94b57fa1dfd60522d24eebfad7cbabb38e94e3cece78f50,APM1-0631,p-barro-uno-11-14-le-apm1-0631,
8,632,Para-barros,P/BARRO NOVO PALIO 12/... LD,J60824,KARINA JULIMAR,1,7500,9750,9750,high,3d41248fbc2fbe06b3eb6bc08a9822d6f65f6ed5988ee8d504acae629654ab97,APM1-0632,p-barro-novo-palio-12-ld-apm1-0632,
8,633,Para-barros,P/BARRO DIANT . CORSA 10/14 CLASSIC LD,25566,RUFATO,1,7500,9750,9750,high,c53a95330ff7a0e1c9ba3417c2f63ac1c60214d7283cf7fb19e05ee2db106586,APM1-0633,p-barro-diant-corsa-10-14-classic-ld-apm1-0633,
8,634,Para-barros,P/BARRO DIANT UP 14/... LD,,,2,7500,9750,19500,medium,18f9152816ac4f8f3b3ba4f8dd4bda63d7d760a7d958eb26b6b6396246b9383d,APM1-0634,p-barro-diant-up-14-ld-apm1-0634,missing_manufacturer_code
8,635,Para-barros,P/BARRO DIANT CELTA 06/...,,,1,7500,9750,9750,medium,8130221b3c84b11602a4b44cf487b3b001ce4cd522eae746118a1980685f702b,APM1-0635,p-barro-diant-celta-06-apm1-0635,missing_manufacturer_code
8,636,Para-barros,P/BARRO DIANT PALIO/SIENA/WEEK 96/... LD,J60750,KARINA JULIMAR,1,7500,9750,9750,high,877d2fc789a21d515c07f6b9323cde65eb4aba381cc0b4caed39eb07598296bc,APM1-0636,p-barro-diant-palio-siena-week-96-ld-apm1-0636,
8,637,Para-barros,P/ BARRO DIANT COROLLA 03/... LD,,,1,7500,9750,9750,medium,b74f894271e93fb017408db13cf3c6c06530c66e3e53dd87067da81a1327551b,APM1-0637,p-barro-diant-corolla-03-ld-apm1-0637,missing_manufacturer_code
